week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,AUS,https://flixpatrol.com/title/365-days,OCE
25,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84%,39%,AUS,https://flixpatrol.com/title/13-reasons-why,OCE
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,AUS,https://flixpatrol.com/title/365-days,OCE
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84%,39%,AUS,https://flixpatrol.com/title/13-reasons-why,OCE
23,Movie,King Arthur: Legend of the Sword,USA,Fantasy,2017-03-22,False,67%,31%,AUS,https://flixpatrol.com/title/king-arthur-legend-of-the-sword,OCE
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70%,41%,AUS,https://flixpatrol.com/title/space-force,OCE
22,Movie,The Kitchen,USA,Crime,2019-09-20,False,52%,21%,AUS,https://flixpatrol.com/title/the-kitchen,OCE
22,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,AUS,https://flixpatrol.com/title/the-last-dance,OCE
21,Movie,Night School,USA,Comedy,2018-09-27,False,56%,27%,AUS,https://flixpatrol.com/title/night-school-2018,OCE
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,AUS,https://flixpatrol.com/title/the-last-dance,OCE
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,AUS,https://flixpatrol.com/title/the-wrong-missy,OCE
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,AUS,https://flixpatrol.com/title/the-last-dance,OCE
19,Movie,Mission: Impossible - Fallout,USA,Action,2018-07-13,False,80%,97%,AUS,https://flixpatrol.com/title/mission-impossible-fallout,OCE
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,AUS,https://flixpatrol.com/title/the-last-dance,OCE
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,AUS,https://flixpatrol.com/title/extraction-2020,OCE
18,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,AUS,https://flixpatrol.com/title/the-last-dance,OCE
17,Movie,Furious 7,USA,Action,2015-04-03,False,74%,80%,AUS,https://flixpatrol.com/title/furious-7,OCE
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,AUS,https://flixpatrol.com/title/too-hot-to-handle,OCE
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61%,79%,AUS,https://flixpatrol.com/title/code-8,OCE
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,AUS,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE
15,Movie,Coffee & Kareem,USA,Comedy,2020-04-03,True,50%,19%,AUS,https://flixpatrol.com/title/coffee-kareem,OCE
15,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,AUS,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE
14,Movie,Northmen: A Viking Saga,Switzerland,,2015-07-31,False,53%,,AUS,https://flixpatrol.com/title/northmen-a-viking-saga,OCE
14,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,AUS,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,AUS,https://flixpatrol.com/title/the-platform,OCE
13,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,AUS,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,OCE
