week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
27,TV Show,Unsolved Mysteries,USA,Documentary,2020-07-01,True,80%,74%,GBR,https://flixpatrol.com/title/unsolved-mysteries-2020,EUR
26,Movie,Hotel Transylvania 3: Summer Vacation,USA,Animated,2018-07-12,False,65%,60%,GBR,https://flixpatrol.com/title/hotel-transylvania-3-summer-vacation,EUR
26,TV Show,The Sinner,USA,Crime,2017-08-02,True,80%,90%,GBR,https://flixpatrol.com/title/the-sinner,EUR
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,GBR,https://flixpatrol.com/title/365-days,EUR
25,TV Show,The Woods,USA,Crime,2020-06-12,True,65%,,GBR,https://flixpatrol.com/title/the-woods-2020,EUR
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,GBR,https://flixpatrol.com/title/365-days,EUR
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84%,39%,GBR,https://flixpatrol.com/title/13-reasons-why,EUR
23,Movie,The Addams Family,USA,Animated,2019-10-10,False,59%,44%,GBR,https://flixpatrol.com/title/the-addams-family-2019,EUR
23,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,2020-05-27,True,72%,79%,GBR,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,EUR
22,Movie,Justice League,USA,Superhero,2017-11-15,False,68%,40%,GBR,https://flixpatrol.com/title/justice-league,EUR
22,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,GBR,https://flixpatrol.com/title/white-lines,EUR
21,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,GBR,https://flixpatrol.com/title/the-wrong-missy,EUR
21,TV Show,White Lines,United Kingdom,Crime,2020-05-15,True,61%,64%,GBR,https://flixpatrol.com/title/white-lines,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,GBR,https://flixpatrol.com/title/the-wrong-missy,EUR
20,TV Show,Dead to Me,USA,Drama,2019-05-03,True,80%,91%,GBR,https://flixpatrol.com/title/dead-to-me,EUR
19,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,GBR,https://flixpatrol.com/title/extraction-2020,EUR
19,TV Show,After Life,United Kingdom,Comedy,2019-03-08,True,80%,74%,GBR,https://flixpatrol.com/title/after-life,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,GBR,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,After Life,United Kingdom,Comedy,2019-03-08,True,80%,74%,GBR,https://flixpatrol.com/title/after-life,EUR
17,Movie,Space Jam,USA,Comedy,1996-11-15,False,63%,38%,GBR,https://flixpatrol.com/title/space-jam,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,GBR,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Code 8,Canada,Science Fiction,2019-12-06,False,61%,79%,GBR,https://flixpatrol.com/title/code-8,EUR
16,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,GBR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
15,Movie,Contagion,USA,Thriller,2011-09-09,False,67%,84%,GBR,https://flixpatrol.com/title/contagion,EUR
15,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,GBR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
14,Movie,47 Meters Down: Uncaged,United Kingdom,Horror,2019-08-15,False,50%,44%,GBR,https://flixpatrol.com/title/47-meters-down-uncaged,EUR
14,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,GBR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,GBR,https://flixpatrol.com/title/the-platform,EUR
13,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,2020-03-20,True,81%,,GBR,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,EUR
12,Movie,Lost Girls,USA,Thriller,2020-01-28,False,58%,64%,GBR,https://flixpatrol.com/title/lost-girls,EUR
12,TV Show,The Boss Baby: Back in Business,USA,Animated,2018-04-06,True,63%,69%,GBR,https://flixpatrol.com/title/the-boss-baby-back-in-business,EUR
