week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
27,TV Show,It's Okay to Not Be Okay,South Korea,Drama,2020-06-20,True,90%,,SGP,https://flixpatrol.com/title/its-okay-to-not-be-okay,ASI
26,Movie,Jurassic World: Fallen Kingdom,USA,Science Fiction,2018-06-06,False,67%,47%,SGP,https://flixpatrol.com/title/jurassic-world-fallen-kingdom,ASI
26,TV Show,It's Okay to Not Be Okay,South Korea,Drama,2020-06-20,True,90%,,SGP,https://flixpatrol.com/title/its-okay-to-not-be-okay,ASI
25,Movie,Sniper: Ultimate Kill,USA,Action,2017-10-03,False,56%,,SGP,https://flixpatrol.com/title/sniper-ultimate-kill,ASI
25,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,SGP,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,SGP,https://flixpatrol.com/title/365-days,ASI
24,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,SGP,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
23,Movie,Ah Boys To Men (Part 1),Singapore,,2012-11-07,False,,,SGP,https://flixpatrol.com/title/ah-boys-to-men-part-1,ASI
23,TV Show,Space Force,USA,Comedy,2020-05-29,True,70%,41%,SGP,https://flixpatrol.com/title/space-force,ASI
22,Movie,X-Men: Apocalypse,USA,Superhero,2016-05-18,False,72%,48%,SGP,https://flixpatrol.com/title/x-men-apocalypse,ASI
22,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,SGP,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
21,Movie,Rampage,USA,,1987-09-01,False,64%,,SGP,https://flixpatrol.com/title/rampage,ASI
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,SGP,https://flixpatrol.com/title/the-last-dance,ASI
20,Movie,The 15:17 to Paris,USA,Thriller,2018-02-02,False,50%,,SGP,https://flixpatrol.com/title/the-1517-to-paris,ASI
20,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,SGP,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
19,Movie,The Angry Birds Movie 2,USA,Animated,2019-08-02,False,65%,73%,SGP,https://flixpatrol.com/title/the-angry-birds-movie-2,ASI
19,TV Show,The King: Eternal Monarch,South Korea,Fantasy,2020-04-17,True,87%,,SGP,https://flixpatrol.com/title/the-king-eternal-monarch,ASI
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,SGP,https://flixpatrol.com/title/extraction-2020,ASI
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,SGP,https://flixpatrol.com/title/never-have-i-ever,ASI
17,Movie,Furious 7,USA,Action,2015-04-03,False,74%,80%,SGP,https://flixpatrol.com/title/furious-7,ASI
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,SGP,https://flixpatrol.com/title/too-hot-to-handle,ASI
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55%,34%,SGP,https://flixpatrol.com/title/love-wedding-repeat,ASI
16,TV Show,"Hi Bye, Mama!",South Korea,Drama,2020-04-25,True,82%,,SGP,https://flixpatrol.com/title/hi-bye-mama,ASI
15,Movie,Kung Fu Jungle,China,Thriller,2014-10-31,False,65%,,SGP,https://flixpatrol.com/title/kung-fu-jungle,ASI
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,SGP,https://flixpatrol.com/title/money-heist,ASI
14,Movie,Fantastic Four,USA,Superhero,2015-08-07,False,43%,9%,SGP,https://flixpatrol.com/title/fantastic-four-2015,ASI
14,TV Show,Itaewon Class,South Korea,Drama,2020-01-31,True,84%,93%,SGP,https://flixpatrol.com/title/itaewon-class,ASI
