week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
22,Documentary TV,History 101,United Kingdom,Documentary,2020-05-22,True,60%,,SVK,https://flixpatrol.com/title/history-101,EUR
21,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,2001-11-04,False,75%,,SVK,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR
21,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,SVK,https://flixpatrol.com/title/the-last-dance,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,SVK,https://flixpatrol.com/title/the-wrong-missy,EUR
20,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,SVK,https://flixpatrol.com/title/the-last-dance,EUR
19,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,SVK,https://flixpatrol.com/title/extraction-2020,EUR
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,SVK,https://flixpatrol.com/title/the-last-dance,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,SVK,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,SVK,https://flixpatrol.com/title/too-hot-to-handle,EUR
17,Movie,Earth and Blood,France,Action,2020-04-17,True,50%,,SVK,https://flixpatrol.com/title/earth-and-blood,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,SVK,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Love. Wedding. Repeat,Italy,Comedy,2020-04-10,True,55%,34%,SVK,https://flixpatrol.com/title/love-wedding-repeat,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,SVK,https://flixpatrol.com/title/money-heist,EUR
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78%,,SVK,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,SVK,https://flixpatrol.com/title/money-heist,EUR
14,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,SVK,https://flixpatrol.com/title/the-platform,EUR
14,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,SVK,https://flixpatrol.com/title/toy-boy-2019,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,SVK,https://flixpatrol.com/title/the-platform,EUR
13,TV Show,Toy Boy,Spain,Crime,2019-09-07,True,65%,,SVK,https://flixpatrol.com/title/toy-boy-2019,EUR
12,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,SVK,https://flixpatrol.com/title/the-platform,EUR
12,Documentary TV,Pandemic: How to Prevent an Outbreak,USA,Documentary,2020-01-22,True,62%,100%,SVK,https://flixpatrol.com/title/pandemic-how-to-prevent-an-outbreak,EUR
